"id_serie";"Run Fondo";"caract";"fecha_inicio";"fecha_termino";"valor_cuota_inicio";"continuadora"
O;"8251";;;;1000.0000;
P;"8251";APV;2015-02-23;;1000.0000;
PAT;"8251";;2022-04-30;;1000.0000;LPI
D;"8252";APV;2003-08-13;2008-10-06;1000.0000;
APVC1;"8252";APV;2008-10-06;2012-01-02;1000.0000;
APVC2;"8252";APV;2008-10-06;2012-01-02;1000.0000;
APVC3;"8252";APV;2008-10-06;2012-01-02;1000.0000;
APVC4;"8252";APV;2008-10-06;2012-01-02;1000.0000;
E;"8252";;2003-09-29;2012-12-31;1000.0000;
F;"8252";;2003-09-29;2012-12-31;1000.0000;
I;"8252";;2011-01-28;2012-12-31;1000.0000;
M;"8252";;2013-01-01;2016-10-14;1000.0000;I
A;"8252";;2002-10-21;2022-04-29;1000.0000;
AC;"8252";;;2022-04-29;1000.0000;
APVAC;"8252";APV;;2022-04-29;1000.0000;
C;"8252";APV;2002-10-21;2022-04-29;1000.0000;
I;"8252";;;2022-04-29;1000.0000;
LP180;"8252";;2013-01-01;2022-04-29;1278.9466;F
LP3;"8252";;2013-01-01;2022-04-29;1425.8988;E
LPI;"8252";;2016-10-15;2022-04-29;1000.0000;M
PLAN1;"8252";APV;2012-01-03;2022-04-29;1075.2582;APVC1
PLAN2;"8252";APV;2012-01-03;2022-04-29;1203.5368;APVC2
PLAN3;"8252";APV;2012-01-03;2022-04-29;1085.6180;APVC3
PLAN4;"8252";APV;2012-01-03;2022-04-29;1086.3813;APVC4
B;"8252";APV;2002-10-21;;1000.0000;
G;"8252";;2011-01-28;;1000.0000;
GLB;"8252";;2022-04-30;;1000.0000;A
H;"8252";APV;2022-04-30;;1000.0000;C
I2;"8252";;2022-07-25;;1000.0000;
INV;"8252";;2022-04-30;;1000.0000;LP180
K;"8252";APV;2022-05-02;;1000.0000;
O;"8252";;;;1000.0000;
P;"8252";APV;2015-02-23;;1000.0000;
PAT;"8252";;2022-04-30;;1000.0000;LPI
D;"8600";;2008-04-18;2008-10-06;1000.0000;
APVC1;"8600";APV;2008-10-06;2012-01-02;1000.0000;
APVC2;"8600";APV;2008-10-06;2012-01-02;1000.0000;
APVC3;"8600";APV;2008-10-06;2012-01-02;1000.0000;
APVC4;"8600";APV;2008-10-06;2012-01-02;1000.0000;
E;"8600";;2008-04-18;2012-12-31;1000.0000;
F;"8600";;2008-04-18;2012-12-31;1000.0000;
I;"8600";;2011-01-28;2012-12-31;1000.0000;
M;"8600";;2013-01-01;2016-10-14;1000.0000;I
